#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
POLR2B	POLR2K	9606.ENSP00000370625	9606.ENSP00000342889	0	0	0	0	0.064	0.999	0.900	0.912	0.999
POLR2B	GTF2E2	9606.ENSP00000370625	9606.ENSP00000348168	0	0	0	0	0.102	0.955	0.600	0.381	0.988
POLR2B	CTR9	9606.ENSP00000370625	9606.ENSP00000355013	0	0	0	0	0.276	0.820	0.600	0.366	0.962
POLR2B	CDC73	9606.ENSP00000370625	9606.ENSP00000356405	0	0	0	0	0.116	0.880	0.600	0.237	0.963
POLR2B	RNGTT	9606.ENSP00000370625	9606.ENSP00000358497	0	0	0	0	0.140	0.494	0.600	0.058	0.814
POLR2B	GTF2B	9606.ENSP00000370625	9606.ENSP00000359531	0	0	0.205	0	0.152	0.986	0.600	0.866	0.999
POLR2B	RPRD1B	9606.ENSP00000370625	9606.ENSP00000362532	0	0	0	0	0.107	0.892	0.600	0.137	0.962
POLR2B	SETD2	9606.ENSP00000370625	9606.ENSP00000386759	0	0	0	0	0.349	0.802	0	0.391	0.914
POLR2B	GTF2A1	9606.ENSP00000370625	9606.ENSP00000452454	0	0	0	0	0.083	0.871	0.600	0.079	0.950
POLR2B	RTF1	9606.ENSP00000370625	9606.ENSP00000374280	0	0	0	0	0.174	0.827	0.600	0.249	0.951
POLR2B	GTF2A2	9606.ENSP00000370625	9606.ENSP00000379372	0	0	0	0	0.099	0.906	0.600	0.210	0.969
POLR2B	TBP	9606.ENSP00000370625	9606.ENSP00000375942	0	0	0.235	0	0.072	0.871	0.600	0.660	0.985
POLR2B	RPAP2	9606.ENSP00000370625	9606.ENSP00000476948	0	0	0	0	0.090	0.918	0.600	0.631	0.987
POLR2B	CTDP1	9606.ENSP00000370625	9606.ENSP00000484525	0	0	0	0	0.154	0.945	0.600	0.711	0.994
POLR2B	TCEA1	9606.ENSP00000370625	9606.ENSP00000428426	0	0	0	0	0.110	0.959	0.600	0.779	0.996
POLR2B	POLR2A	9606.ENSP00000370625	9606.ENSP00000480158	0.081	0	0	0	0.676	0.998	0.900	0.995	0.999
POLR2B	GTF2F1	9606.ENSP00000370625	9606.ENSP00000377969	0	0	0	0	0.202	0.986	0.600	0.925	0.999
POLR2B	POLR2F	9606.ENSP00000370625	9606.ENSP00000403852	0.162	0	0	0	0.109	0.996	0.900	0.951	0.999
POLR2B	POLR2H	9606.ENSP00000370625	9606.ENSP00000415536	0	0	0	0	0.080	0.998	0.900	0.881	0.999
POLR2B	POLR2E	9606.ENSP00000370625	9606.ENSP00000478303	0.185	0	0	0	0.163	0.999	0.900	0.959	0.999
POLR2B	SUPT5H	9606.ENSP00000370625	9606.ENSP00000470252	0	0	0	0	0.655	0.996	0.600	0.793	0.999
POLR2C	SETX	9606.ENSP00000219252	9606.ENSP00000224140	0.042	0	0	0	0.066	0.110	0	0.686	0.717
POLR2C	CDK9	9606.ENSP00000219252	9606.ENSP00000362361	0	0	0	0	0.065	0	0.600	0.333	0.728
POLR2C	SSU72	9606.ENSP00000219252	9606.ENSP00000291386	0	0	0	0	0.068	0.133	0	0.700	0.737
POLR2C	CDK12	9606.ENSP00000219252	9606.ENSP00000398880	0	0	0	0	0.069	0	0.600	0.467	0.784
POLR2C	RNGTT	9606.ENSP00000219252	9606.ENSP00000358497	0	0	0	0	0.067	0.488	0.600	0.107	0.806
POLR2C	POLR2M	9606.ENSP00000219252	9606.ENSP00000299638	0	0	0	0	0.063	0.823	0	0.310	0.876
POLR2C	SETD2	9606.ENSP00000219252	9606.ENSP00000386759	0	0	0	0	0.073	0.789	0	0.562	0.906
POLR2C	CCNH	9606.ENSP00000219252	9606.ENSP00000256897	0	0	0	0	0.072	0.803	0.600	0.056	0.921
POLR2C	GTF2A1	9606.ENSP00000219252	9606.ENSP00000452454	0	0	0	0	0.066	0.871	0.600	0	0.947
POLR2C	PAF1	9606.ENSP00000219252	9606.ENSP00000221265	0	0	0	0	0.166	0.861	0.600	0	0.949
POLR2C	CTDP1	9606.ENSP00000219252	9606.ENSP00000484525	0	0	0	0	0.063	0.662	0.600	0.664	0.951
POLR2C	RTF1	9606.ENSP00000219252	9606.ENSP00000374280	0	0	0	0	0.077	0.818	0.600	0.394	0.954
POLR2C	CDC73	9606.ENSP00000219252	9606.ENSP00000356405	0	0	0	0	0.095	0.842	0.600	0.311	0.955
POLR2C	GTF2H1	9606.ENSP00000219252	9606.ENSP00000265963	0	0	0	0	0.082	0.861	0.600	0.282	0.958
POLR2C	CDK7	9606.ENSP00000219252	9606.ENSP00000256443	0	0	0	0	0.089	0.814	0.600	0.472	0.959
POLR2C	RPRD1B	9606.ENSP00000219252	9606.ENSP00000362532	0	0	0	0	0.107	0.875	0.600	0.258	0.962
POLR2C	GTF2A2	9606.ENSP00000219252	9606.ENSP00000379372	0	0	0	0	0.091	0.906	0.600	0.154	0.967
POLR2C	MED7	9606.ENSP00000219252	9606.ENSP00000286317	0	0	0	0	0.064	0.945	0	0.472	0.970
POLR2C	MNAT1	9606.ENSP00000219252	9606.ENSP00000261245	0	0	0	0	0.106	0.906	0.600	0.222	0.970
POLR2C	CTR9	9606.ENSP00000219252	9606.ENSP00000355013	0	0	0	0	0.075	0.904	0.600	0.300	0.971
POLR2C	GTF2E1	9606.ENSP00000219252	9606.ENSP00000283875	0	0	0	0	0.068	0.935	0.600	0.214	0.978
POLR2C	ERCC3	9606.ENSP00000219252	9606.ENSP00000285398	0	0	0	0	0.067	0.928	0.600	0.322	0.979
POLR2C	MED14	9606.ENSP00000219252	9606.ENSP00000323720	0	0	0	0	0.049	0.930	0	0.718	0.979
POLR2C	LEO1	9606.ENSP00000219252	9606.ENSP00000299601	0	0	0	0	0.093	0.935	0.600	0.344	0.982
POLR2C	GTF2E2	9606.ENSP00000219252	9606.ENSP00000348168	0	0	0	0	0.079	0.935	0.600	0.378	0.983
POLR2C	RPAP2	9606.ENSP00000219252	9606.ENSP00000476948	0	0	0	0	0.065	0.914	0.600	0.616	0.986
POLR2C	SUPT6H	9606.ENSP00000219252	9606.ENSP00000319104	0	0	0	0	0.126	0.895	0.600	0.701	0.987
POLR2C	TBP	9606.ENSP00000219252	9606.ENSP00000375942	0	0	0	0	0.082	0.922	0.600	0.721	0.991
POLR2C	GTF2B	9606.ENSP00000219252	9606.ENSP00000359531	0	0	0	0	0.098	0.950	0.600	0.840	0.996
POLR2C	SUPT4H1	9606.ENSP00000219252	9606.ENSP00000225504	0	0	0	0	0.122	0.955	0.600	0.804	0.996
POLR2C	TCEA1	9606.ENSP00000219252	9606.ENSP00000428426	0	0	0	0	0.096	0.966	0.600	0.717	0.996
POLR2C	GTF2F1	9606.ENSP00000219252	9606.ENSP00000377969	0	0	0	0	0.088	0.989	0.600	0.361	0.997
POLR2C	GTF2F2	9606.ENSP00000219252	9606.ENSP00000340823	0	0	0	0	0.082	0.989	0.600	0.681	0.998
POLR2C	POLR2B	9606.ENSP00000219252	9606.ENSP00000370625	0.135	0	0	0	0.415	0.998	0.900	0.994	0.999
POLR2C	SUPT5H	9606.ENSP00000219252	9606.ENSP00000470252	0	0	0	0	0.066	0.995	0.600	0.829	0.999
POLR2C	POLR2F	9606.ENSP00000219252	9606.ENSP00000403852	0.219	0	0	0	0.216	0.999	0.900	0.943	0.999
POLR2C	POLR2E	9606.ENSP00000219252	9606.ENSP00000478303	0.189	0	0	0	0.439	0.999	0.900	0.971	0.999
POLR2C	POLR2D	9606.ENSP00000219252	9606.ENSP00000272645	0	0	0	0	0.112	0.995	0.900	0.909	0.999
POLR2C	POLR2H	9606.ENSP00000219252	9606.ENSP00000415536	0	0	0	0	0.198	0.997	0.900	0.933	0.999
POLR2C	POLR2I	9606.ENSP00000219252	9606.ENSP00000221859	0	0	0	0	0.159	0.995	0.900	0.898	0.999
POLR2C	POLR2K	9606.ENSP00000219252	9606.ENSP00000342889	0	0	0	0	0.108	0.999	0.900	0.919	0.999
POLR2C	POLR2A	9606.ENSP00000219252	9606.ENSP00000480158	0.111	0	0	0	0.277	0.998	0.900	0.989	0.999
POLR2C	POLR2G	9606.ENSP00000219252	9606.ENSP00000301788	0	0	0	0	0.173	0.999	0.900	0.959	0.999
POLR2C	POLR2L	9606.ENSP00000219252	9606.ENSP00000324124	0.219	0	0	0	0.201	0.999	0.900	0.961	0.999
POLR2C	POLR2J	9606.ENSP00000219252	9606.ENSP00000292614	0	0	0	0	0.190	0.999	0.900	0.994	0.999
POLR2D	POLR2C	9606.ENSP00000272645	9606.ENSP00000219252	0	0	0	0	0.112	0.995	0.900	0.909	0.999
POLR2D	PAF1	9606.ENSP00000272645	9606.ENSP00000221265	0	0	0	0	0.062	0.815	0.600	0	0.924
POLR2D	POLR2I	9606.ENSP00000272645	9606.ENSP00000221859	0	0	0	0	0.150	0.995	0.900	0.775	0.999
POLR2D	SUPT4H1	9606.ENSP00000272645	9606.ENSP00000225504	0	0	0	0	0.113	0.955	0.600	0.551	0.992
POLR2D	CDK7	9606.ENSP00000272645	9606.ENSP00000256443	0	0	0	0	0.084	0.813	0.600	0.303	0.945
POLR2D	CCNH	9606.ENSP00000272645	9606.ENSP00000256897	0	0	0	0	0.082	0.800	0.600	0.188	0.932
POLR2D	MNAT1	9606.ENSP00000272645	9606.ENSP00000261245	0	0	0	0	0.065	0.906	0.600	0.364	0.974
POLR2D	GTF2H1	9606.ENSP00000272645	9606.ENSP00000265963	0	0	0	0	0.063	0.800	0.600	0.362	0.945
POLR2D	SETD2	9606.ENSP00000272645	9606.ENSP00000386759	0	0	0	0	0.060	0.747	0	0.089	0.764
POLR2D	POLR2M	9606.ENSP00000272645	9606.ENSP00000299638	0	0	0	0	0.062	0.792	0	0	0.796
POLR2D	RNGTT	9606.ENSP00000272645	9606.ENSP00000358497	0	0	0	0	0.053	0.619	0.600	0.127	0.857
POLR2D	MED7	9606.ENSP00000272645	9606.ENSP00000286317	0	0	0	0	0	0.814	0	0.361	0.876
POLR2D	LEO1	9606.ENSP00000272645	9606.ENSP00000299601	0	0	0	0	0.062	0.800	0.600	0	0.918
POLR2D	RTF1	9606.ENSP00000272645	9606.ENSP00000374280	0	0	0	0	0.064	0.800	0.600	0	0.918
POLR2D	CDC73	9606.ENSP00000272645	9606.ENSP00000356405	0	0	0	0	0.065	0.824	0.600	0	0.928
POLR2D	SUPT6H	9606.ENSP00000272645	9606.ENSP00000319104	0	0	0	0	0.073	0.848	0.600	0.147	0.945
POLR2D	RPRD1B	9606.ENSP00000272645	9606.ENSP00000362532	0	0	0	0	0.062	0.875	0.600	0.062	0.950
POLR2D	GTF2A1	9606.ENSP00000272645	9606.ENSP00000452454	0	0	0	0	0.062	0.871	0.600	0.107	0.951
POLR2D	CTR9	9606.ENSP00000272645	9606.ENSP00000355013	0	0	0	0	0.056	0.881	0.600	0.152	0.957
POLR2D	GTF2A2	9606.ENSP00000272645	9606.ENSP00000379372	0	0	0	0	0.087	0.906	0.600	0	0.962
POLR2D	CTDP1	9606.ENSP00000272645	9606.ENSP00000484525	0	0	0	0	0.098	0.774	0.600	0.634	0.966
POLR2D	TBP	9606.ENSP00000272645	9606.ENSP00000375942	0	0	0	0	0.064	0.871	0.600	0.459	0.970
POLR2D	MED14	9606.ENSP00000272645	9606.ENSP00000323720	0	0	0	0	0	0.943	0	0.555	0.974
POLR2D	GTF2E2	9606.ENSP00000272645	9606.ENSP00000348168	0	0	0	0	0.083	0.906	0.600	0.401	0.976
POLR2D	ERCC3	9606.ENSP00000272645	9606.ENSP00000285398	0	0	0	0	0.097	0.906	0.600	0.436	0.978
POLR2D	GTF2E1	9606.ENSP00000272645	9606.ENSP00000283875	0	0	0	0	0.062	0.906	0.600	0.524	0.981
POLR2D	TCEA1	9606.ENSP00000272645	9606.ENSP00000428426	0	0	0	0	0.064	0.953	0.600	0.486	0.989
POLR2D	RPAP2	9606.ENSP00000272645	9606.ENSP00000476948	0	0	0	0	0	0.970	0.600	0.213	0.989
POLR2D	GTF2B	9606.ENSP00000272645	9606.ENSP00000359531	0	0	0	0	0.068	0.946	0.600	0.603	0.991
POLR2D	GTF2F2	9606.ENSP00000272645	9606.ENSP00000340823	0	0	0	0	0.083	0.961	0.600	0.558	0.992
POLR2D	SUPT5H	9606.ENSP00000272645	9606.ENSP00000470252	0	0	0	0	0	0.976	0.600	0.560	0.995
POLR2D	GTF2F1	9606.ENSP00000272645	9606.ENSP00000377969	0	0	0	0	0.062	0.975	0.600	0.539	0.995
POLR2D	POLR2H	9606.ENSP00000272645	9606.ENSP00000415536	0	0	0	0	0.187	0.966	0.900	0.673	0.998
POLR2D	POLR2B	9606.ENSP00000272645	9606.ENSP00000370625	0	0	0	0	0.084	0.998	0.900	0.856	0.999
POLR2D	POLR2K	9606.ENSP00000272645	9606.ENSP00000342889	0	0	0	0	0.123	0.992	0.900	0.809	0.999
POLR2D	POLR2G	9606.ENSP00000272645	9606.ENSP00000301788	0	0	0	0	0.148	0.995	0.900	0.978	0.999
POLR2D	POLR2F	9606.ENSP00000272645	9606.ENSP00000403852	0	0	0	0	0.126	0.988	0.900	0.877	0.999
POLR2D	POLR2A	9606.ENSP00000272645	9606.ENSP00000480158	0	0	0	0	0.065	0.998	0.900	0.839	0.999
POLR2D	POLR2L	9606.ENSP00000272645	9606.ENSP00000324124	0	0	0	0	0.211	0.996	0.900	0.908	0.999
POLR2D	POLR2E	9606.ENSP00000272645	9606.ENSP00000478303	0	0	0	0	0.148	0.995	0.900	0.864	0.999
POLR2D	POLR2J	9606.ENSP00000272645	9606.ENSP00000292614	0	0	0	0	0.119	0.991	0.900	0.654	0.999
POLR2E	POLR2C	9606.ENSP00000478303	9606.ENSP00000219252	0.189	0	0	0	0.439	0.999	0.900	0.971	0.999
POLR2E	PAF1	9606.ENSP00000478303	9606.ENSP00000221265	0	0	0	0	0.066	0.800	0.600	0	0.918
POLR2E	POLR2I	9606.ENSP00000478303	9606.ENSP00000221859	0	0	0	0	0.264	0.995	0.900	0.947	0.999
POLR2E	SUPT4H1	9606.ENSP00000478303	9606.ENSP00000225504	0	0	0	0	0.144	0.953	0.600	0.283	0.987
POLR2E	CDK7	9606.ENSP00000478303	9606.ENSP00000256443	0	0	0	0	0.170	0.800	0.600	0.158	0.936
POLR2E	CCNH	9606.ENSP00000478303	9606.ENSP00000256897	0	0	0	0	0.088	0.800	0.600	0.159	0.930
POLR2E	MNAT1	9606.ENSP00000478303	9606.ENSP00000261245	0	0	0	0	0.122	0.906	0.600	0	0.964
POLR2E	GTF2H1	9606.ENSP00000478303	9606.ENSP00000265963	0	0	0	0	0.099	0.800	0.600	0.226	0.936
POLR2E	POLR2D	9606.ENSP00000478303	9606.ENSP00000272645	0	0	0	0	0.148	0.995	0.900	0.864	0.999
POLR2E	GTF2E1	9606.ENSP00000478303	9606.ENSP00000283875	0	0	0	0	0.070	0.958	0.600	0.345	0.988
POLR2E	ERCC3	9606.ENSP00000478303	9606.ENSP00000285398	0	0	0	0	0.075	0.978	0.600	0.167	0.992
POLR2E	MED7	9606.ENSP00000478303	9606.ENSP00000286317	0	0	0	0	0.076	0.931	0	0.141	0.940
POLR2E	POLR2J	9606.ENSP00000478303	9606.ENSP00000292614	0.051	0	0	0	0.487	0.979	0.900	0.889	0.999
POLR2E	LEO1	9606.ENSP00000478303	9606.ENSP00000299601	0	0	0	0	0.065	0.813	0.600	0.137	0.931
POLR2E	POLR2M	9606.ENSP00000478303	9606.ENSP00000299638	0	0	0	0	0.062	0.686	0	0.680	0.897
POLR2E	POLR2G	9606.ENSP00000478303	9606.ENSP00000301788	0	0	0	0	0.218	0.999	0.900	0.952	0.999
POLR2E	SUPT6H	9606.ENSP00000478303	9606.ENSP00000319104	0	0	0	0	0.045	0.917	0.600	0.124	0.968
POLR2E	MED14	9606.ENSP00000478303	9606.ENSP00000323720	0	0	0	0	0.059	0.892	0	0.184	0.910
POLR2E	POLR2L	9606.ENSP00000478303	9606.ENSP00000324124	0.143	0	0	0	0.812	0.998	0.900	0.939	0.999
POLR2E	GTF2F2	9606.ENSP00000478303	9606.ENSP00000340823	0	0	0	0	0.087	0.995	0.600	0.951	0.999
POLR2E	POLR2K	9606.ENSP00000478303	9606.ENSP00000342889	0	0	0	0	0.257	0.998	0.900	0.935	0.999
POLR2E	GTF2E2	9606.ENSP00000478303	9606.ENSP00000348168	0	0	0	0	0.083	0.988	0.600	0.201	0.996
POLR2E	ACTB	9606.ENSP00000478303	9606.ENSP00000349960	0	0	0	0	0.085	0	0.650	0.169	0.710
POLR2E	CTR9	9606.ENSP00000478303	9606.ENSP00000355013	0	0	0	0	0.070	0.800	0.600	0.101	0.924
POLR2E	CDC73	9606.ENSP00000478303	9606.ENSP00000356405	0	0	0	0	0.066	0.816	0.600	0.198	0.937
POLR2E	RNGTT	9606.ENSP00000478303	9606.ENSP00000358497	0	0	0	0	0.045	0.449	0.600	0	0.771
POLR2E	GTF2B	9606.ENSP00000478303	9606.ENSP00000359531	0	0	0.227	0	0.090	0.992	0.600	0.957	0.999
POLR2E	RPRD1B	9606.ENSP00000478303	9606.ENSP00000362532	0	0	0	0	0.075	0.861	0.600	0	0.944
POLR2E	POLR2B	9606.ENSP00000478303	9606.ENSP00000370625	0.185	0	0	0	0.163	0.999	0.900	0.959	0.999
POLR2E	RTF1	9606.ENSP00000478303	9606.ENSP00000374280	0	0	0	0	0.073	0.800	0.600	0.094	0.923
POLR2E	TBP	9606.ENSP00000478303	9606.ENSP00000375942	0	0	0	0	0.088	0.923	0.600	0.657	0.989
POLR2E	GTF2F1	9606.ENSP00000478303	9606.ENSP00000377969	0	0	0	0	0.139	0.988	0.600	0.647	0.998
POLR2E	GTF2A2	9606.ENSP00000478303	9606.ENSP00000379372	0	0	0	0	0.146	0.923	0.600	0	0.971
POLR2E	SETD2	9606.ENSP00000478303	9606.ENSP00000386759	0	0	0	0	0.089	0.747	0	0.067	0.766
POLR2E	CDK12	9606.ENSP00000478303	9606.ENSP00000398880	0	0	0	0	0.053	0.056	0.600	0.339	0.732
POLR2E	POLR2F	9606.ENSP00000478303	9606.ENSP00000403852	0	0	0	0	0.831	0.998	0.900	0.992	0.999
POLR2E	POLR2H	9606.ENSP00000478303	9606.ENSP00000415536	0	0	0	0	0.750	0.997	0.900	0.975	0.999
POLR2E	TCEA1	9606.ENSP00000478303	9606.ENSP00000428426	0	0	0	0	0.112	0.963	0.600	0.717	0.995
POLR2E	GTF2A1	9606.ENSP00000478303	9606.ENSP00000452454	0	0	0	0	0.045	0.894	0.600	0	0.956
POLR2E	SUPT5H	9606.ENSP00000478303	9606.ENSP00000470252	0	0	0	0	0.063	0.987	0.600	0.665	0.998
POLR2E	RPAP2	9606.ENSP00000478303	9606.ENSP00000476948	0	0	0	0	0.064	0.916	0.600	0.549	0.984
POLR2E	CTDP1	9606.ENSP00000478303	9606.ENSP00000484525	0	0	0	0	0.073	0.851	0.600	0.275	0.954
POLR2E	POLR2A	9606.ENSP00000478303	9606.ENSP00000480158	0.167	0	0	0	0.107	0.999	0.900	0.989	0.999
POLR2F	POLR2C	9606.ENSP00000403852	9606.ENSP00000219252	0.219	0	0	0	0.216	0.999	0.900	0.943	0.999
POLR2F	PAF1	9606.ENSP00000403852	9606.ENSP00000221265	0	0	0	0	0.062	0.847	0.600	0	0.937
POLR2F	POLR2I	9606.ENSP00000403852	9606.ENSP00000221859	0	0	0	0	0.315	0.995	0.900	0.934	0.999
POLR2F	SETX	9606.ENSP00000403852	9606.ENSP00000224140	0	0	0	0	0.064	0.488	0	0.555	0.768
POLR2F	SUPT4H1	9606.ENSP00000403852	9606.ENSP00000225504	0	0	0	0	0.064	0.982	0.600	0.312	0.994
POLR2F	CDK7	9606.ENSP00000403852	9606.ENSP00000256443	0	0	0	0	0.066	0.800	0.600	0.459	0.954
POLR2F	CCNH	9606.ENSP00000403852	9606.ENSP00000256897	0	0	0	0	0	0.800	0.600	0.274	0.936
POLR2F	MNAT1	9606.ENSP00000403852	9606.ENSP00000261245	0	0	0	0	0.072	0.906	0.600	0.162	0.966
POLR2F	GTF2H1	9606.ENSP00000403852	9606.ENSP00000265963	0	0	0	0	0	0.800	0.600	0.267	0.936
POLR2F	POLR2D	9606.ENSP00000403852	9606.ENSP00000272645	0	0	0	0	0.126	0.988	0.900	0.877	0.999
POLR2F	GTF2E1	9606.ENSP00000403852	9606.ENSP00000283875	0	0	0	0	0.062	0.934	0.600	0.521	0.986
POLR2F	ERCC3	9606.ENSP00000403852	9606.ENSP00000285398	0	0	0	0	0	0.977	0.600	0.272	0.993
POLR2F	MED7	9606.ENSP00000403852	9606.ENSP00000286317	0	0	0	0	0	0.918	0	0.194	0.931
POLR2F	POLR2J	9606.ENSP00000403852	9606.ENSP00000292614	0	0	0	0	0.457	0.963	0.900	0.844	0.999
POLR2F	LEO1	9606.ENSP00000403852	9606.ENSP00000299601	0	0	0	0	0.062	0.800	0.600	0.203	0.932
POLR2F	POLR2M	9606.ENSP00000403852	9606.ENSP00000299638	0	0	0	0	0	0.684	0	0.433	0.813
POLR2F	POLR2G	9606.ENSP00000403852	9606.ENSP00000301788	0	0	0	0	0.277	0.999	0.900	0.964	0.999
POLR2F	SUPT6H	9606.ENSP00000403852	9606.ENSP00000319104	0	0	0	0	0.064	0.800	0.600	0.419	0.950
POLR2F	MED14	9606.ENSP00000403852	9606.ENSP00000323720	0	0	0	0	0	0.869	0	0.280	0.901
POLR2F	POLR2L	9606.ENSP00000403852	9606.ENSP00000324124	0.295	0	0	0	0.831	0.986	0.900	0.929	0.999
POLR2F	GTF2F2	9606.ENSP00000403852	9606.ENSP00000340823	0	0	0	0	0.063	0.963	0.600	0.375	0.990
POLR2F	POLR2K	9606.ENSP00000403852	9606.ENSP00000342889	0	0	0	0	0.464	0.998	0.900	0.910	0.999
POLR2F	GTF2E2	9606.ENSP00000403852	9606.ENSP00000348168	0	0	0	0	0.062	0.978	0.600	0.214	0.992
POLR2F	ACTB	9606.ENSP00000403852	9606.ENSP00000349960	0	0	0	0	0.058	0	0.650	0.231	0.724
POLR2F	CTR9	9606.ENSP00000403852	9606.ENSP00000355013	0	0	0	0	0.065	0.800	0.600	0.303	0.940
POLR2F	CDC73	9606.ENSP00000403852	9606.ENSP00000356405	0	0	0	0	0.063	0.818	0.600	0.361	0.950
POLR2F	RNGTT	9606.ENSP00000403852	9606.ENSP00000358497	0	0	0	0	0.062	0	0.600	0.445	0.773
POLR2F	GTF2B	9606.ENSP00000403852	9606.ENSP00000359531	0	0	0	0	0.063	0.987	0.600	0.646	0.998
POLR2F	CDK9	9606.ENSP00000403852	9606.ENSP00000362361	0	0	0	0	0	0	0.600	0.629	0.845
POLR2F	RPRD1B	9606.ENSP00000403852	9606.ENSP00000362532	0	0	0	0	0	0.679	0.600	0.101	0.874
POLR2F	POLR2B	9606.ENSP00000403852	9606.ENSP00000370625	0.162	0	0	0	0.109	0.996	0.900	0.951	0.999
POLR2F	RTF1	9606.ENSP00000403852	9606.ENSP00000374280	0	0	0	0	0.062	0.800	0.600	0.152	0.927
POLR2F	TBP	9606.ENSP00000403852	9606.ENSP00000375942	0	0	0	0	0.063	0.871	0.600	0.490	0.972
POLR2F	GTF2F1	9606.ENSP00000403852	9606.ENSP00000377969	0	0	0	0	0.080	0.962	0.600	0.369	0.990
POLR2F	GTF2A2	9606.ENSP00000403852	9606.ENSP00000379372	0	0	0	0	0.196	0.906	0.600	0.059	0.967
POLR2F	GTF2A1	9606.ENSP00000403852	9606.ENSP00000452454	0	0	0	0	0.062	0.871	0.600	0.190	0.955
POLR2F	CTDP1	9606.ENSP00000403852	9606.ENSP00000484525	0	0	0	0	0.065	0.861	0.600	0.326	0.960
POLR2F	RPAP2	9606.ENSP00000403852	9606.ENSP00000476948	0	0	0	0	0	0.871	0.600	0.569	0.976
POLR2F	TCEA1	9606.ENSP00000403852	9606.ENSP00000428426	0	0	0	0	0.144	0.963	0.600	0.638	0.994
POLR2F	SUPT5H	9606.ENSP00000403852	9606.ENSP00000470252	0	0	0	0	0.064	0.986	0.600	0.734	0.998
POLR2F	POLR2E	9606.ENSP00000403852	9606.ENSP00000478303	0	0	0	0	0.831	0.998	0.900	0.992	0.999
POLR2F	POLR2H	9606.ENSP00000403852	9606.ENSP00000415536	0	0	0	0	0.530	0.982	0.900	0.993	0.999
POLR2F	POLR2A	9606.ENSP00000403852	9606.ENSP00000480158	0.159	0	0	0	0.091	0.999	0.900	0.966	0.999
POLR2G	POLR2C	9606.ENSP00000301788	9606.ENSP00000219252	0	0	0	0	0.173	0.999	0.900	0.959	0.999
POLR2G	PAF1	9606.ENSP00000301788	9606.ENSP00000221265	0	0	0	0	0.081	0.888	0.600	0	0.955
POLR2G	POLR2I	9606.ENSP00000301788	9606.ENSP00000221859	0	0	0	0	0.310	0.995	0.900	0.892	0.999
POLR2G	SUPT4H1	9606.ENSP00000301788	9606.ENSP00000225504	0	0	0	0	0.155	0.955	0.600	0.774	0.996
POLR2G	CDK7	9606.ENSP00000301788	9606.ENSP00000256443	0	0	0	0	0.101	0.800	0.600	0.513	0.960
POLR2G	CCNH	9606.ENSP00000301788	9606.ENSP00000256897	0	0	0	0	0.088	0.800	0.600	0.291	0.941
POLR2G	MNAT1	9606.ENSP00000301788	9606.ENSP00000261245	0	0	0	0	0.100	0.906	0.600	0.587	0.984
POLR2G	GTF2H1	9606.ENSP00000301788	9606.ENSP00000265963	0	0	0	0	0.076	0.800	0.600	0.282	0.939
POLR2G	POLR2D	9606.ENSP00000301788	9606.ENSP00000272645	0	0	0	0	0.148	0.995	0.900	0.978	0.999
POLR2G	GTF2E1	9606.ENSP00000301788	9606.ENSP00000283875	0	0	0	0	0.120	0.935	0.600	0.552	0.988
POLR2G	ERCC3	9606.ENSP00000301788	9606.ENSP00000285398	0.041	0	0	0	0.067	0.906	0.600	0.308	0.972
POLR2G	MED7	9606.ENSP00000301788	9606.ENSP00000286317	0	0	0	0	0.063	0.936	0	0.540	0.970
POLR2G	POLR2J	9606.ENSP00000301788	9606.ENSP00000292614	0	0	0	0	0.231	0.991	0.900	0.861	0.999
POLR2G	LEO1	9606.ENSP00000301788	9606.ENSP00000299601	0	0	0	0	0.090	0.871	0.600	0.311	0.963
POLR2G	POLR2M	9606.ENSP00000301788	9606.ENSP00000299638	0	0	0	0	0.063	0.770	0	0.298	0.835
POLR2G	RNGTT	9606.ENSP00000301788	9606.ENSP00000358497	0	0	0	0	0.143	0.463	0.600	0.150	0.822
POLR2G	SETD2	9606.ENSP00000301788	9606.ENSP00000386759	0	0	0	0	0.060	0.788	0	0.265	0.840
POLR2G	RTF1	9606.ENSP00000301788	9606.ENSP00000374280	0	0	0	0	0.145	0.800	0.600	0.118	0.931
POLR2G	CTR9	9606.ENSP00000301788	9606.ENSP00000355013	0	0	0	0	0.120	0.818	0.600	0.239	0.944
POLR2G	GTF2A1	9606.ENSP00000301788	9606.ENSP00000452454	0	0	0	0	0.070	0.871	0.600	0	0.948
POLR2G	RPRD1B	9606.ENSP00000301788	9606.ENSP00000362532	0	0	0	0	0.075	0.873	0.600	0.115	0.952
POLR2G	MED14	9606.ENSP00000301788	9606.ENSP00000323720	0	0	0	0	0.106	0.881	0	0.665	0.961
POLR2G	CDC73	9606.ENSP00000301788	9606.ENSP00000356405	0	0	0	0	0.200	0.858	0.600	0.309	0.964
POLR2G	GTF2A2	9606.ENSP00000301788	9606.ENSP00000379372	0	0	0	0	0.173	0.906	0.600	0	0.966
POLR2G	SUPT6H	9606.ENSP00000301788	9606.ENSP00000319104	0	0	0	0	0.101	0.800	0.600	0.600	0.967
